full_address,latitude,longitude
"PASIR RIS, PASIR RIS ST 21, block 242, Singapore",1.3714914,103.9625282
"HOUGANG, HOUGANG AVE 8, block 543, Singapore",1.3778333,103.8920099
"KALLANG/WHAMPOA, ST. GEORGE'S RD, block 22, Singapore",1.3251962,103.8624201
"SENGKANG, FERNVALE LANE, block 403C, Singapore",1.3882078,103.8729636
"PASIR RIS, PASIR RIS ST 72, block 722, Singapore",1.3808884,103.936795
"TAMPINES, SIMEI ST 1, block 114, Singapore",1.3437211,103.950426
"YISHUN, YISHUN ST 21, block 208, Singapore",1.4309448,103.8379998
"TOA PAYOH, JOO SENG RD, block 8, Singapore",1.335219,103.878805
"TAMPINES, TAMPINES ST 32, block 336, Singapore",1.352623,103.9601965
"WOODLANDS, WOODLANDS ST 13, block 175, Singapore",1.4336299,103.7777489
"PASIR RIS, PASIR RIS ST 12, block 192, Singapore",1.366288,103.9590318
"YISHUN, YISHUN AVE 4, block 663, Singapore",1.4199359,103.8400661
"PUNGGOL, PUNGGOL DR, block 677B, Singapore",1.4053075,103.9095904
"QUEENSTOWN, C'WEALTH CL, block 84, Singapore",1.3012507,103.7981323
"BUKIT MERAH, REDHILL LANE, block 82, Singapore",1.2874073,103.8195071
"YISHUN, YISHUN ST 22, block 272, Singapore",1.4380653,103.8396222
"BISHAN, BISHAN ST 22, block 263, Singapore",1.3589263,103.8423922
"HOUGANG, HOUGANG AVE 3, block 15, Singapore",1.3626631,103.891848
"SEMBAWANG, CANBERRA WALK, block 115D, Singapore",1.4455714,103.8289849
"HOUGANG, HOUGANG AVE 10, block 401, Singapore",1.3748264,103.8969567
"CHOA CHU KANG, CHOA CHU KANG NTH 6, block 637, Singapore",1.3973265,103.7482394
"SERANGOON, SERANGOON AVE 1, block 401, Singapore",1.3463839,103.873278
"QUEENSTOWN, STRATHMORE AVE, block 62B, Singapore",1.2945274,103.8110342
"BUKIT BATOK, BT BATOK WEST AVE 6, block 133, Singapore",1.3516108,103.7449661
"WOODLANDS, MARSILING RISE, block 127, Singapore",1.4381423,103.7795174
"BUKIT MERAH, HAVELOCK RD, block 22, Singapore",1.288844,103.8287358
"BUKIT MERAH, JLN BT MERAH, block 14, Singapore",1.2879394,103.8077002
"TAMPINES, TAMPINES ST 61, block 605A, Singapore",1.3622862,103.9358463
"CENTRAL AREA, UPP CROSS ST, block 536, Singapore",1.284947,103.8456099
"WOODLANDS, WOODLANDS DR 72, block 798, Singapore",1.4437275,103.8036031
"YISHUN, YISHUN AVE 6, block 286, Singapore",1.440112,103.8386702
"CHOA CHU KANG, CHOA CHU KANG ST 62, block 620, Singapore",1.3997888,103.7471817
"BUKIT MERAH, TELOK BLANGAH RISE, block 37, Singapore",1.2727668,103.8229507
"TOA PAYOH, POTONG PASIR AVE 3, block 142, Singapore",1.3333315,103.8671422
"ANG MO KIO, ANG MO KIO AVE 6, block 728, Singapore",1.3727031,103.8456739
"CLEMENTI, CLEMENTI AVE 5, block 348, Singapore",1.316788,103.7709067
"WOODLANDS, WOODLANDS DR 62, block 684C, Singapore",1.4381922,103.7889597
"WOODLANDS, WOODLANDS AVE 1, block 351, Singapore",1.4322969,103.7842364
"JURONG WEST, KANG CHING RD, block 352, Singapore",1.3394959,103.7202787
"SENGKANG, RIVERVALE CRES, block 178C, Singapore",1.3887301,103.9105474
"WOODLANDS, WOODLANDS DR 14, block 519, Singapore",1.4339091,103.7918014
"HOUGANG, HOUGANG AVE 9, block 965, Singapore",1.3787122,103.8778533
"BUKIT PANJANG, JELAPANG RD, block 513, Singapore",1.3880833,103.7677011
"BISHAN, BISHAN ST 13, block 178, Singapore",1.3481292,103.8525927
"SERANGOON, SERANGOON NTH AVE 4, block 506A, Singapore",1.3646834,103.8722097
"GEYLANG, UBI AVE 1, block 328, Singapore",1.3276406,103.90477
"BEDOK, BEDOK RESERVOIR RD, block 640, Singapore",1.3321684,103.9049576
"TAMPINES, TAMPINES ST 91, block 924, Singapore",1.3467199,103.9406531
"TAMPINES, TAMPINES ST 33, block 348, Singapore",1.352684,103.9633894
"BUKIT MERAH, REDHILL CL, block 87, Singapore",1.2862426,103.8190243
"ANG MO KIO, ANG MO KIO AVE 5, block 611, Singapore",1.3783435,103.8372289
"YISHUN, YISHUN RING RD, block 787, Singapore",1.4211091,103.831701
"PASIR RIS, PASIR RIS ST 11, block 116, Singapore",1.3683913,103.954472
"GEYLANG, UBI AVE 1, block 335, Singapore",1.3260676,103.9028278
"TAMPINES, TAMPINES ST 43, block 495A, Singapore",1.3626336,103.9508822
"TAMPINES, TAMPINES AVE 9, block 493A, Singapore",1.3624059,103.952242
"JURONG EAST, TOH GUAN RD, block 275, Singapore",1.3410413,103.7478941
"BUKIT BATOK, BT BATOK ST 31, block 372, Singapore",1.3594109,103.750685
"HOUGANG, HOUGANG AVE 4, block 580, Singapore",1.3789158,103.8868056
"JURONG WEST, JURONG WEST ST 42, block 445, Singapore",1.352085,103.7205093
"JURONG WEST, BOON LAY AVE, block 216A, Singapore",1.3500459,103.7118522
"HOUGANG, HOUGANG AVE 8, block 651, Singapore",1.37256,103.8811221
"JURONG EAST, PANDAN GDNS, block 402, Singapore",1.3208014,103.7495681
"YISHUN, YISHUN ST 21, block 201, Singapore",1.4307236,103.8378892
"CHOA CHU KANG, CHOA CHU KANG CTRL, block 206, Singapore",1.3806923,103.7483763
"JURONG WEST, JURONG WEST ST 73, block 750, Singapore",1.347969,103.6992868
"HOUGANG, HOUGANG AVE 8, block 627, Singapore",1.3692612,103.8818192
"KALLANG/WHAMPOA, GEYLANG BAHRU, block 95, Singapore",1.322874,103.8708669
"YISHUN, YISHUN RING RD, block 111, Singapore",1.4332337,103.8285373
"JURONG WEST, JURONG WEST AVE 5, block 720, Singapore",1.3443078,103.6973882
"SERANGOON, SERANGOON AVE 2, block 310, Singapore",1.3536149,103.8656038
"GEYLANG, BALAM RD, block 33, Singapore",1.3297824,103.8861283
"SENGKANG, RIVERVALE ST, block 129, Singapore",1.3901866,103.9024455
"BUKIT MERAH, BT MERAH CTRL, block 116, Singapore",1.2839654,103.8149947
"BUKIT BATOK, BT BATOK WEST AVE 6, block 135, Singapore",1.3512711,103.7448013
"HOUGANG, HOUGANG AVE 6, block 520, Singapore",1.3736454,103.890103
"JURONG EAST, JURONG EAST ST 32, block 307, Singapore",1.346539,103.7349724
"BEDOK, BEDOK NTH RD, block 80, Singapore",1.3285133,103.9407294
"JURONG WEST, JURONG WEST ST 62, block 613, Singapore",1.339771,103.7006368
"CHOA CHU KANG, CHOA CHU KANG CTRL, block 227, Singapore",1.3811547,103.7458448
"GEYLANG, CIRCUIT RD, block 62, Singapore",1.3262946,103.8871327
"SENGKANG, COMPASSVALE DR, block 204B, Singapore",1.3879921,103.8946671
"BEDOK, BEDOK NTH ST 4, block 188D, Singapore",1.3257849,103.9294412
"PUNGGOL, PUNGGOL CTRL, block 190, Singapore",1.3995193,103.9106105
"KALLANG/WHAMPOA, KING GEORGE'S AVE, block 804, Singapore",1.308034,103.860594
"YISHUN, YISHUN ST 21, block 203, Singapore",1.4307639,103.8365085
"JURONG EAST, JURONG EAST ST 32, block 301, Singapore",1.3440175,103.7353681
"BISHAN, BISHAN ST 12, block 136, Singapore",1.3441544,103.8517419
"BUKIT BATOK, BT BATOK WEST AVE 5, block 435B, Singapore",1.3587552,103.7405697
"SENGKANG, RIVERVALE CRES, block 157B, Singapore",1.387611,103.908128
"JURONG WEST, JURONG WEST ST 91, block 952, Singapore",1.3426523,103.6915656
"YISHUN, YISHUN RING RD, block 807, Singapore",1.4167114,103.8315512
"SEMBAWANG, ADMIRALTY DR, block 469B, Singapore",1.4485931,103.813307
"CHOA CHU KANG, CHOA CHU KANG AVE 3, block 469, Singapore",1.3777383,103.7373792
"SENGKANG, RIVERVALE DR, block 146, Singapore",1.3907963,103.905983
"BISHAN, BISHAN ST 13, block 196, Singapore",1.3480831,103.8507087
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 440, Singapore",1.383778,103.739234
"GEYLANG, ALJUNIED CRES, block 95, Singapore",1.3213403,103.8863806
"SEMBAWANG, SEMBAWANG DR, block 476, Singapore",1.4514937,103.8169755
"KALLANG/WHAMPOA, RACE COURSE RD, block 681, Singapore",1.3140759,103.855277
"YISHUN, YISHUN AVE 2, block 790, Singapore",1.4200563,103.8336062
"JURONG WEST, JURONG WEST ST 65, block 673B, Singapore",1.3443802,103.7016917
"BUKIT BATOK, BT BATOK ST 32, block 317, Singapore",1.3606013,103.7476411
"GEYLANG, CIRCUIT RD, block 39, Singapore",1.3274338,103.8856822
"YISHUN, YISHUN ST 21, block 223, Singapore",1.4343598,103.8356967
"JURONG WEST, JURONG WEST ST 74, block 757, Singapore",1.3499294,103.7008601
"BUKIT MERAH, TELOK BLANGAH CRES, block 16, Singapore",1.2780581,103.8215188
"HOUGANG, BUANGKOK CRES, block 995C, Singapore",1.3861376,103.8831538
"BUKIT BATOK, BT BATOK ST 11, block 163, Singapore",1.3481535,103.7426484
"PASIR RIS, PASIR RIS ST 53, block 581, Singapore",1.3748773,103.9466624
"JURONG WEST, JURONG WEST ST 93, block 988C, Singapore",1.3361628,103.6955019
"BUKIT BATOK, BT BATOK WEST AVE 6, block 144, Singapore",1.3500721,103.7442243
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 437, Singapore",1.384302,103.7405632
"TOA PAYOH, KIM KEAT AVE, block 254, Singapore",1.3318248,103.8586759
"SENGKANG, COMPASSVALE CRES, block 286B, Singapore",1.3973707,103.8964011
"QUEENSTOWN, C'WEALTH CL, block 88, Singapore",1.3012507,103.7981323
"GEYLANG, JOO CHIAT RD, block 4, Singapore",1.3154329,103.8981231
"HOUGANG, HOUGANG AVE 3, block 251, Singapore",1.359949,103.8916324
"CLEMENTI, CLEMENTI WEST ST 2, block 717, Singapore",1.3032372,103.7625255
"CHOA CHU KANG, CHOA CHU KANG AVE 1, block 808A, Singapore",1.3755115,103.745186
"BUKIT PANJANG, BT PANJANG RING RD, block 429, Singapore",1.3868538,103.7698594
"PASIR RIS, PASIR RIS DR 10, block 706, Singapore",1.3810056,103.9381947
"TAMPINES, TAMPINES ST 91, block 935, Singapore",1.3456164,103.941024
"CHOA CHU KANG, CHOA CHU KANG ST 62, block 614, Singapore",1.40104,103.7440116
"SENGKANG, RIVERVALE DR, block 190B, Singapore",1.3941866,103.9024114
"JURONG WEST, BOON LAY AVE, block 218D, Singapore",1.3507941,103.7120422
"GEYLANG, EUNOS CRES, block 14, Singapore",1.3232048,103.903044
"BUKIT PANJANG, BT PANJANG RING RD, block 617, Singapore",1.3855749,103.7626502
"YISHUN, YISHUN RING RD, block 115B, Singapore",1.433284,103.8270295
"QUEENSTOWN, C'WEALTH CRES, block 97, Singapore",1.3061056,103.8015227
"CLEMENTI, CLEMENTI ST 14, block 102, Singapore",1.3222651,103.7692423
"HOUGANG, HOUGANG ST 51, block 554, Singapore",1.378769,103.889747
"SERANGOON, SERANGOON NTH AVE 1, block 107, Singapore",1.3644344,103.8723348
"PASIR RIS, PASIR RIS ST 71, block 740, Singapore",1.3780524,103.9360386
"CHOA CHU KANG, CHOA CHU KANG NTH 6, block 559, Singapore",1.3960537,103.7445655
"PASIR RIS, PASIR RIS ST 52, block 518, Singapore",1.3744799,103.9444686
"GEYLANG, HAIG RD, block 23, Singapore",1.3135616,103.895447
"YISHUN, YISHUN RING RD, block 353, Singapore",1.4261866,103.8452777
"YISHUN, YISHUN AVE 9, block 245, Singapore",1.4345047,103.8419585
"GEYLANG, EUNOS CRES, block 13, Singapore",1.3227174,103.903406
"JURONG WEST, KANG CHING RD, block 333, Singapore",1.3395137,103.7232828
"QUEENSTOWN, MEI LING ST, block 143, Singapore",1.2935309,103.8046814
"SENGKANG, RIVERVALE WALK, block 106, Singapore",1.3821285,103.900378
"JURONG WEST, JURONG WEST ST 41, block 465, Singapore",1.3501821,103.723215
"TAMPINES, TAMPINES ST 32, block 337, Singapore",1.3526971,103.9599479
"CLEMENTI, CLEMENTI AVE 2, block 351, Singapore",1.3153883,103.7710143
"JURONG EAST, TEBAN GDNS RD, block 45, Singapore",1.3201964,103.7411987
"HOUGANG, HOUGANG AVE 8, block 623, Singapore",1.3705978,103.8821898
"MARINE PARADE, MARINE CRES, block 34, Singapore",1.3039959,103.9124747
"BUKIT TIMAH, TOH YI DR, block 11, Singapore",1.3377979,103.7727609
"TAMPINES, TAMPINES ST 45, block 490B, Singapore",1.36256,103.95621
"SENGKANG, COMPASSVALE ST, block 262A, Singapore",1.395467,103.8949257
"TOA PAYOH, LOR 4 TOA PAYOH, block 80, Singapore",1.3352976,103.8484924
"KALLANG/WHAMPOA, GEYLANG BAHRU, block 56, Singapore",1.3236451,103.8682995
"BUKIT BATOK, BT BATOK WEST AVE 6, block 115, Singapore",1.349202,103.7465719
"TAMPINES, TAMPINES ST 83, block 862A, Singapore",1.355094,103.9366984
"WOODLANDS, WOODLANDS DR 73, block 682C, Singapore",1.4407654,103.8042198
"TAMPINES, TAMPINES CTRL 1, block 501, Singapore",1.3559353,103.9445366
"TAMPINES, TAMPINES AVE 9, block 496D, Singapore",1.3615846,103.9501624
"ANG MO KIO, ANG MO KIO AVE 10, block 457, Singapore",1.3657952,103.8587975
"CLEMENTI, CLEMENTI AVE 5, block 343, Singapore",1.3178294,103.770956
"JURONG EAST, JURONG EAST ST 32, block 303, Singapore",1.3447742,103.7357369
"PUNGGOL, EDGEFIELD PLAINS, block 107D, Singapore",1.3963545,103.9078834
"YISHUN, YISHUN AVE 11, block 440, Singapore",1.422404,103.8464892
"TAMPINES, TAMPINES ST 83, block 853, Singapore",1.3532827,103.935082
"HOUGANG, HOUGANG AVE 5, block 311, Singapore",1.365683,103.8948305
"SERANGOON, SERANGOON AVE 2, block 236A, Singapore",1.3540324,103.8693016
"SENGKANG, SENGKANG EAST WAY, block 122B, Singapore",1.3872565,103.9064678
"WOODLANDS, WOODLANDS DR 16, block 545, Singapore",1.42948,103.7937951
"KALLANG/WHAMPOA, JLN RAJAH, block 107, Singapore",1.3277885,103.8550451
"KALLANG/WHAMPOA, CAMBRIDGE RD, block 38, Singapore",1.3165843,103.848916
"BISHAN, SIN MING AVE, block 405, Singapore",1.3631315,103.8346924
"CHOA CHU KANG, CHOA CHU KANG CTRL, block 216, Singapore",1.3832608,103.7470162
"BEDOK, BEDOK STH RD, block 164, Singapore",1.3200746,103.9466203
"JURONG EAST, TEBAN GDNS RD, block 48, Singapore",1.3204859,103.7399754
"JURONG WEST, JURONG WEST ST 91, block 950, Singapore",1.3433536,103.6908961
"KALLANG/WHAMPOA, RACE COURSE RD, block 682, Singapore",1.3145844,103.8559111
"PUNGGOL, SUMANG LANE, block 232B, Singapore",1.4024478,103.8906334
"BEDOK, BEDOK RESERVOIR RD, block 634, Singapore",1.3303031,103.9048337
"TAMPINES, TAMPINES ST 24, block 222, Singapore",1.3555213,103.9526953
"KALLANG/WHAMPOA, ST. GEORGE'S RD, block 15, Singapore",1.3244035,103.8618684
"SENGKANG, COMPASSVALE WALK, block 240, Singapore",1.3909086,103.8979492
"BUKIT BATOK, BT BATOK WEST AVE 6, block 109, Singapore",1.3470408,103.7461153
"HOUGANG, HOUGANG AVE 10, block 453, Singapore",1.378506,103.8958777
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 427, Singapore",1.3808911,103.7397759
"SENGKANG, COMPASSVALE LANE, block 205B, Singapore",1.3855458,103.8967274
"BUKIT BATOK, BT BATOK ST 31, block 356, Singapore",1.3619063,103.7508768
"SENGKANG, COMPASSVALE LINK, block 268A, Singapore",1.384258,103.8965642
"BUKIT MERAH, TELOK BLANGAH DR, block 67, Singapore",1.2747287,103.8096853
"TAMPINES, TAMPINES AVE 4, block 808, Singapore",1.346469,103.9360159
"BUKIT PANJANG, BT PANJANG RING RD, block 238, Singapore",1.3797191,103.770522
"YISHUN, YISHUN ST 20, block 298, Singapore",1.4361479,103.8346548
"PASIR RIS, PASIR RIS ST 11, block 180, Singapore",1.3640836,103.9602506
"WOODLANDS, WOODLANDS CIRCLE, block 764A, Singapore",1.4456066,103.796677
"JURONG WEST, JURONG WEST ST 71, block 713, Singapore",1.3435445,103.696148
"HOUGANG, HOUGANG ST 92, block 940, Singapore",1.3735236,103.8798257
"TOA PAYOH, JOO SENG RD, block 12, Singapore",1.3358945,103.8788316
"SENGKANG, COMPASSVALE WALK, block 224C, Singapore",1.3892098,103.8979485
"WOODLANDS, WOODLANDS AVE 1, block 337, Singapore",1.4307517,103.7817764
"HOUGANG, HOUGANG AVE 8, block 544, Singapore",1.3785171,103.89183
"WOODLANDS, WOODLANDS AVE 9, block 878, Singapore",1.445426,103.7919471
"TAMPINES, TAMPINES AVE 4, block 804, Singapore",1.3456451,103.9375543
"SERANGOON, SERANGOON AVE 2, block 306, Singapore",1.3541779,103.8668771
"PUNGGOL, PUNGGOL PL, block 302C, Singapore",1.4048952,103.9050043
"SERANGOON, SERANGOON NTH AVE 3, block 546, Singapore",1.3646741,103.8722429
"PASIR RIS, PASIR RIS ST 71, block 754, Singapore",1.3773245,103.9341803
"GEYLANG, UBI AVE 1, block 324, Singapore",1.3283522,103.9041621
"CHOA CHU KANG, CHOA CHU KANG ST 54, block 767, Singapore",1.3939095,103.7492686
"BUKIT MERAH, MOH GUAN TER, block 48, Singapore",1.2840039,103.8310727
"WOODLANDS, WOODLANDS RISE, block 784A, Singapore",1.4453064,103.8052769
"WOODLANDS, MARSILING RISE, block 132, Singapore",1.4383074,103.7780248
"TAMPINES, TAMPINES ST 42, block 449, Singapore",1.3570723,103.9510541
"HOUGANG, HOUGANG CTRL, block 830, Singapore",1.3706272,103.8908434
"QUEENSTOWN, DOVER CRES, block 20, Singapore",1.3067019,103.7835399
"CHOA CHU KANG, CHOA CHU KANG CTRL, block 218, Singapore",1.3828623,103.7457727
"BEDOK, BEDOK RESERVOIR RD, block 609, Singapore",1.3318329,103.9131117
"JURONG WEST, YUNG AN RD, block 357, Singapore",1.3367791,103.7210814
"YISHUN, YISHUN ST 21, block 212, Singapore",1.431692,103.8372405
"CHOA CHU KANG, JLN TECK WHYE, block 162, Singapore",1.3808565,103.7576568
"BEDOK, JLN TENAGA, block 652, Singapore",1.3326624,103.9078485
"YISHUN, YISHUN ST 61, block 631, Singapore",1.4184193,103.8383369
"YISHUN, YISHUN AVE 5, block 702, Singapore",1.4298539,103.8294905
"SENGKANG, RIVERVALE CRES, block 152, Singapore",1.391831,103.9062761
"PASIR RIS, PASIR RIS DR 10, block 649, Singapore",1.3785064,103.9384609
"BEDOK, LENGKONG TIGA, block 106, Singapore",1.3233079,103.9109383
"TAMPINES, SIMEI RD, block 160, Singapore",1.3451531,103.9596358
"BISHAN, BISHAN ST 22, block 233, Singapore",1.3585805,103.8455006
"JURONG WEST, JURONG WEST ST 41, block 482, Singapore",1.3472159,103.724774
"PUNGGOL, SUMANG LANE, block 221B, Singapore",1.4010933,103.8950014
"JURONG EAST, TOH GUAN RD, block 266, Singapore",1.3411756,103.7442843
"GEYLANG, HAIG RD, block 8, Singapore",1.3136688,103.8960693
"BUKIT PANJANG, GANGSA RD, block 109, Singapore",1.3774166,103.7677321
"BUKIT MERAH, TIONG BAHRU RD, block 26, Singapore",1.2856781,103.8308326
"CHOA CHU KANG, CHOA CHU KANG NTH 5, block 755, Singapore",1.392332,103.7460313
"SEMBAWANG, CANBERRA RD, block 352A, Singapore",1.4506221,103.8195204
"BUKIT MERAH, KIM TIAN PL, block 120A, Singapore",1.2832919,103.8278301
"JURONG WEST, JURONG WEST ST 41, block 459, Singapore",1.3502923,103.7207334
"TOA PAYOH, POTONG PASIR AVE 3, block 139, Singapore",1.3333849,103.8661173
"ANG MO KIO, ANG MO KIO AVE 10, block 547, Singapore",1.3742361,103.8582015
"ANG MO KIO, ANG MO KIO AVE 10, block 451, Singapore",1.3687737,103.8555738
"YISHUN, YISHUN AVE 4, block 859, Singapore",1.4179621,103.8391343
"WOODLANDS, WOODLANDS DR 50, block 893A, Singapore",1.4368564,103.790503
"QUEENSTOWN, QUEEN'S CL, block 19, Singapore",1.2924617,103.8002991
"KALLANG/WHAMPOA, LOR 3 GEYLANG, block 114, Singapore",1.3115871,103.874091
"SENGKANG, RIVERVALE CRES, block 158A, Singapore",1.3888246,103.9068819
"ANG MO KIO, ANG MO KIO AVE 4, block 105, Singapore",1.3723473,103.8376005
"SERANGOON, SERANGOON NTH AVE 4, block 536, Singapore",1.3646834,103.8722097
"JURONG EAST, JURONG EAST ST 21, block 214, Singapore",1.3392288,103.7390607
"TAMPINES, TAMPINES ST 45, block 488B, Singapore",1.3605192,103.9572147
"ANG MO KIO, ANG MO KIO AVE 6, block 124, Singapore",1.3709087,103.8447642
"KALLANG/WHAMPOA, NTH BRIDGE RD, block 467, Singapore",1.3052528,103.8629195
"BUKIT PANJANG, SAUJANA RD, block 409, Singapore",1.3826482,103.7676891
"SENGKANG, COMPASSVALE LINK, block 269C, Singapore",1.383502,103.896391
"JURONG WEST, JURONG WEST ST 81, block 851, Singapore",1.3467488,103.6926195
"CENTRAL AREA, SELEGIE RD, block 8, Singapore",1.3030749,103.8505429
"KALLANG/WHAMPOA, JELLICOE RD, block 813, Singapore",1.3074269,103.862054
"YISHUN, YISHUN AVE 4, block 674A, Singapore",1.4201678,103.843148
"WOODLANDS, WOODLANDS DR 50, block 897C, Singapore",1.4357838,103.7945038
"GEYLANG, GEYLANG EAST CTRL, block 123, Singapore",1.3181736,103.8854943
"BUKIT MERAH, JLN BT MERAH, block 144, Singapore",1.2773705,103.8298915
"BEDOK, BEDOK RESERVOIR RD, block 625, Singapore",1.3339368,103.9160824
"BEDOK, NEW UPP CHANGI RD, block 65, Singapore",1.3246828,103.9397357
"BEDOK, JLN TENAGA, block 648, Singapore",1.3324747,103.9055232
"PUNGGOL, PUNGGOL EAST, block 168A, Singapore",1.3947053,103.9141739
"BISHAN, BISHAN ST 24, block 269, Singapore",1.3569492,103.8426857
"BEDOK, BEDOK NTH ST 2, block 130, Singapore",1.3256355,103.9295201
"WOODLANDS, WOODLANDS CIRCLE, block 721, Singapore",1.4440056,103.8003444
"QUEENSTOWN, GHIM MOH RD, block 18, Singapore",1.3102055,103.7870816
"TOA PAYOH, UPP ALJUNIED LANE, block 2, Singapore",1.333991,103.8789222
"PASIR RIS, PASIR RIS ST 21, block 245, Singapore",1.3710805,103.9628154
"BUKIT PANJANG, JELAPANG RD, block 521, Singapore",1.3874794,103.7657172
"CHOA CHU KANG, CHOA CHU KANG DR, block 786, Singapore",1.3951481,103.7485202
"SEMBAWANG, WELLINGTON CIRCLE, block 508C, Singapore",1.4529686,103.8212514
"HOUGANG, HOUGANG ST 31, block 370, Singapore",1.3637132,103.8895201
"HOUGANG, UPP SERANGOON RD, block 465, Singapore",1.3717823,103.8968327
"WOODLANDS, WOODLANDS CRES, block 779, Singapore",1.4475658,103.8003896
"JURONG WEST, JURONG WEST ST 75, block 737, Singapore",1.3466963,103.7011324
"YISHUN, YISHUN RING RD, block 853, Singapore",1.416467,103.8367449
"HOUGANG, HOUGANG AVE 8, block 503, Singapore",1.373647,103.8876423
"JURONG EAST, JURONG EAST ST 24, block 258, Singapore",1.3437768,103.7389231
"PASIR RIS, PASIR RIS ST 11, block 124, Singapore",1.3657889,103.9543517
"WOODLANDS, WOODLANDS DR 50, block 886D, Singapore",1.4379269,103.7947941
"SERANGOON, SERANGOON NTH AVE 2, block 135, Singapore",1.3646649,103.8722762
"WOODLANDS, WOODLANDS ST 82, block 840, Singapore",1.4437982,103.7923306
"QUEENSTOWN, C'WEALTH CRES, block 96, Singapore",1.3012507,103.7981323
"SENGKANG, FERNVALE ST, block 471B, Singapore",1.396536,103.8805921
"BUKIT PANJANG, GANGSA RD, block 152, Singapore",1.3752426,103.7660064
"TOA PAYOH, TOA PAYOH CTRL, block 177, Singapore",1.3339182,103.8490452
"JURONG WEST, JURONG WEST ST 81, block 836, Singapore",1.3428841,103.6935188
"HOUGANG, HOUGANG AVE 10, block 415, Singapore",1.37523,103.89655
"BISHAN, BISHAN ST 23, block 216, Singapore",1.3564132,103.849193
